category,brand,model,price_jib,price_advice,price_ihavecpu,socket,memory_type,wattage,tdp,has_igpu,score_gaming,score_editing,max_m2_slots
CPU,AMD,Ryzen 7 7900X3D,12000,11900,12100,AM5,-,0,105,1,85,80,0
CPU,AMD,Ryzen 7 7900X,12000,11900,12100,AM5,-,0,105,1,85,80,0
CPU,AMD,Ryzen 7 7900,12000,11900,12100,AM5,-,0,65,1,85,80,0
CPU,AMD,Ryzen 7 7800X3D,12000,11900,12100,AM5,-,0,105,1,85,80,0
CPU,AMD,Ryzen 7 7700X,12000,11900,12100,AM5,-,0,105,1,85,80,0
CPU,AMD,Ryzen 7 7700,12000,11900,12100,AM5,-,0,65,1,85,80,0
CPU,AMD,Ryzen 7 7600X,12000,11900,12100,AM5,-,0,105,1,85,80,0
CPU,AMD,Ryzen 7 7600,12000,11900,12100,AM5,-,0,65,1,85,80,0
CPU,AMD,Ryzen 7 7500F,12000,11900,12100,AM5,-,0,65,0,85,80,0
CPU,AMD,Ryzen 5 5950X,12000,11900,12100,AM4,-,0,105,0,85,80,0
CPU,AMD,Ryzen 5 5900X,12000,11900,12100,AM4,-,0,105,0,85,80,0
CPU,AMD,Ryzen 5 5800X3D,12000,11900,12100,AM4,-,0,105,0,85,80,0
CPU,AMD,Ryzen 5 5800X,12000,11900,12100,AM4,-,0,105,0,85,80,0
CPU,AMD,Ryzen 5 5700X3D,12000,11900,12100,AM4,-,0,105,0,85,80,0
CPU,AMD,Ryzen 5 5700X,12000,11900,12100,AM4,-,0,105,0,85,80,0
CPU,AMD,Ryzen 5 5700G,12000,11900,12100,AM4,-,0,65,1,85,80,0
CPU,AMD,Ryzen 5 5600X3D,12000,11900,12100,AM4,-,0,105,0,85,80,0
CPU,AMD,Ryzen 5 5600X,12000,11900,12100,AM4,-,0,105,0,85,80,0
CPU,AMD,Ryzen 5 5600G,12000,11900,12100,AM4,-,0,65,1,85,80,0
CPU,AMD,Ryzen 5 5600GT,12000,11900,12100,AM4,-,0,65,1,85,80,0
CPU,AMD,Ryzen 5 5600,12000,11900,12100,AM4,-,0,65,0,85,80,0
CPU,AMD,Ryzen 5 5500GT,12000,11900,12100,AM4,-,0,65,1,85,80,0
CPU,AMD,Ryzen 5 5500,12000,11900,12100,AM4,-,0,65,0,85,80,0
CPU,AMD,Ryzen 5 5300G,12000,11900,12100,AM4,-,0,65,1,85,80,0
CPU,AMD,Ryzen 3 4700G,12000,11900,12100,AM4,-,0,65,1,85,80,0
CPU,AMD,Ryzen 3 4600G,12000,11900,12100,AM4,-,0,65,1,85,80,0
CPU,AMD,Ryzen 3 4500,12000,11900,12100,AM4,-,0,65,0,85,80,0
CPU,AMD,Ryzen 3 4300G,12000,11900,12100,AM4,-,0,65,1,85,80,0
GPU,ASUS,RTX 4090 24GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,MSI,RTX 4090 24GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Gigabyte,RTX 4090 24GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Zotac,RTX 4090 24GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Galax,RTX 4090 24GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Inno3D,RTX 4090 24GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Colorful,RTX 4090 24GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,ASRock,RTX 4090 24GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Palit,RTX 4090 24GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,ASUS,RTX 4080 SUPER 16GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,MSI,RTX 4080 SUPER 16GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Gigabyte,RTX 4080 SUPER 16GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Zotac,RTX 4080 SUPER 16GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Galax,RTX 4080 SUPER 16GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Inno3D,RTX 4080 SUPER 16GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Colorful,RTX 4080 SUPER 16GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,ASRock,RTX 4080 SUPER 16GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Palit,RTX 4080 SUPER 16GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,ASUS,RTX 4080 16GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,MSI,RTX 4080 16GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Gigabyte,RTX 4080 16GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Zotac,RTX 4080 16GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Galax,RTX 4080 16GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Inno3D,RTX 4080 16GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Colorful,RTX 4080 16GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,ASRock,RTX 4080 16GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Palit,RTX 4080 16GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,ASUS,RTX 4070 Ti SUPER 16GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,MSI,RTX 4070 Ti SUPER 16GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,Gigabyte,RTX 4070 Ti SUPER 16GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,Zotac,RTX 4070 Ti SUPER 16GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,Galax,RTX 4070 Ti SUPER 16GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,Inno3D,RTX 4070 Ti SUPER 16GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,Colorful,RTX 4070 Ti SUPER 16GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,ASRock,RTX 4070 Ti SUPER 16GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,Palit,RTX 4070 Ti SUPER 16GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,ASUS,RTX 4070 Ti 12GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,MSI,RTX 4070 Ti 12GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,Gigabyte,RTX 4070 Ti 12GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,Zotac,RTX 4070 Ti 12GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,Galax,RTX 4070 Ti 12GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,Inno3D,RTX 4070 Ti 12GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,Colorful,RTX 4070 Ti 12GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,ASRock,RTX 4070 Ti 12GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,Palit,RTX 4070 Ti 12GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,ASUS,RTX 4070 SUPER 12GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,MSI,RTX 4070 SUPER 12GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,Gigabyte,RTX 4070 SUPER 12GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,Zotac,RTX 4070 SUPER 12GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,Galax,RTX 4070 SUPER 12GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,Inno3D,RTX 4070 SUPER 12GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,Colorful,RTX 4070 SUPER 12GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,ASRock,RTX 4070 SUPER 12GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,Palit,RTX 4070 SUPER 12GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,ASUS,RTX 4070 12GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,MSI,RTX 4070 12GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,Gigabyte,RTX 4070 12GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,Zotac,RTX 4070 12GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,Galax,RTX 4070 12GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,Inno3D,RTX 4070 12GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,Colorful,RTX 4070 12GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,ASRock,RTX 4070 12GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,Palit,RTX 4070 12GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,ASUS,RTX 4060 Ti 16GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,MSI,RTX 4060 Ti 16GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Gigabyte,RTX 4060 Ti 16GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Zotac,RTX 4060 Ti 16GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Galax,RTX 4060 Ti 16GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Inno3D,RTX 4060 Ti 16GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Colorful,RTX 4060 Ti 16GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,ASRock,RTX 4060 Ti 16GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Palit,RTX 4060 Ti 16GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,ASUS,RTX 4060 Ti 8GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,MSI,RTX 4060 Ti 8GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Gigabyte,RTX 4060 Ti 8GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Zotac,RTX 4060 Ti 8GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Galax,RTX 4060 Ti 8GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Inno3D,RTX 4060 Ti 8GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Colorful,RTX 4060 Ti 8GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,ASRock,RTX 4060 Ti 8GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Palit,RTX 4060 Ti 8GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,ASUS,RTX 4060 8GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,MSI,RTX 4060 8GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Gigabyte,RTX 4060 8GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Zotac,RTX 4060 8GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Galax,RTX 4060 8GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Inno3D,RTX 4060 8GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Colorful,RTX 4060 8GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,ASRock,RTX 4060 8GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Palit,RTX 4060 8GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,ASUS,RTX 3090 Ti 24GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,MSI,RTX 3090 Ti 24GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Gigabyte,RTX 3090 Ti 24GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Zotac,RTX 3090 Ti 24GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Galax,RTX 3090 Ti 24GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Inno3D,RTX 3090 Ti 24GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Colorful,RTX 3090 Ti 24GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,ASRock,RTX 3090 Ti 24GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Palit,RTX 3090 Ti 24GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,ASUS,RTX 3090 24GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,MSI,RTX 3090 24GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Gigabyte,RTX 3090 24GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Zotac,RTX 3090 24GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Galax,RTX 3090 24GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Inno3D,RTX 3090 24GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Colorful,RTX 3090 24GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,ASRock,RTX 3090 24GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Palit,RTX 3090 24GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,ASUS,RTX 3080 Ti 12GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,MSI,RTX 3080 Ti 12GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Gigabyte,RTX 3080 Ti 12GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Zotac,RTX 3080 Ti 12GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Galax,RTX 3080 Ti 12GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Inno3D,RTX 3080 Ti 12GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Colorful,RTX 3080 Ti 12GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,ASRock,RTX 3080 Ti 12GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Palit,RTX 3080 Ti 12GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,ASUS,RTX 3080 10GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,MSI,RTX 3080 10GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Gigabyte,RTX 3080 10GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Zotac,RTX 3080 10GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Galax,RTX 3080 10GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Inno3D,RTX 3080 10GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Colorful,RTX 3080 10GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,ASRock,RTX 3080 10GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,Palit,RTX 3080 10GB,20000,19900,20100,-,-,300,0,0,90,85,0
GPU,ASUS,RTX 3070 Ti 8GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,MSI,RTX 3070 Ti 8GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,Gigabyte,RTX 3070 Ti 8GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,Zotac,RTX 3070 Ti 8GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,Galax,RTX 3070 Ti 8GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,Inno3D,RTX 3070 Ti 8GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,Colorful,RTX 3070 Ti 8GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,ASRock,RTX 3070 Ti 8GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,Palit,RTX 3070 Ti 8GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,ASUS,RTX 3070 8GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,MSI,RTX 3070 8GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,Gigabyte,RTX 3070 8GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,Zotac,RTX 3070 8GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,Galax,RTX 3070 8GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,Inno3D,RTX 3070 8GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,Colorful,RTX 3070 8GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,ASRock,RTX 3070 8GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,Palit,RTX 3070 8GB,20000,19900,20100,-,-,200,0,0,90,85,0
GPU,ASUS,RTX 3060 Ti 8GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,MSI,RTX 3060 Ti 8GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Gigabyte,RTX 3060 Ti 8GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Zotac,RTX 3060 Ti 8GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Galax,RTX 3060 Ti 8GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Inno3D,RTX 3060 Ti 8GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Colorful,RTX 3060 Ti 8GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,ASRock,RTX 3060 Ti 8GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Palit,RTX 3060 Ti 8GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,ASUS,RTX 3060 12GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,MSI,RTX 3060 12GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Gigabyte,RTX 3060 12GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Zotac,RTX 3060 12GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Galax,RTX 3060 12GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Inno3D,RTX 3060 12GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Colorful,RTX 3060 12GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,ASRock,RTX 3060 12GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Palit,RTX 3060 12GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,ASUS,RTX 3050 8GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,MSI,RTX 3050 8GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Gigabyte,RTX 3050 8GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Zotac,RTX 3050 8GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Galax,RTX 3050 8GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Inno3D,RTX 3050 8GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Colorful,RTX 3050 8GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,ASRock,RTX 3050 8GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Palit,RTX 3050 8GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,ASUS,RTX 3050 6GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,MSI,RTX 3050 6GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Gigabyte,RTX 3050 6GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Zotac,RTX 3050 6GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Galax,RTX 3050 6GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Inno3D,RTX 3050 6GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Colorful,RTX 3050 6GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,ASRock,RTX 3050 6GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Palit,RTX 3050 6GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,ASUS,GTX 1660 SUPER 6GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,MSI,GTX 1660 SUPER 6GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Gigabyte,GTX 1660 SUPER 6GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Zotac,GTX 1660 SUPER 6GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Galax,GTX 1660 SUPER 6GB,20000,19900,20100,-,-,150,0,0,90,85,0
GPU,Inno3D,GTX 1660 SUPER 6GB,20000,19900,20100,-,-,150,0,0,90,85,0
